sample_id,image_path,array_path,label_delta_displacement_path,label_absolute_path,start_path,encoding_method,coordinate_type,normalization_range,sign_lost_from_gasf_diagonal,initial_x,initial_y,delta_was_prepended_with_zero,dx_min,dx_max,dy_min,dy_max,x_min,x_max,y_min,y_max,valid_or_skipped,skip_reason
sample_000072,images/sample_000072.png,arrays/sample_000072.npy,labels_delta_displacement/sample_000072.npy,labels_absolute/sample_000072.npy,starts/sample_000072.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1757.98,1743.44,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000073,images/sample_000073.png,arrays/sample_000073.npy,labels_delta_displacement/sample_000073.npy,labels_absolute/sample_000073.npy,starts/sample_000073.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,590.43,285.51,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000074,images/sample_000074.png,arrays/sample_000074.npy,labels_delta_displacement/sample_000074.npy,labels_absolute/sample_000074.npy,starts/sample_000074.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1493.37,1081.08,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000075,images/sample_000075.png,arrays/sample_000075.npy,labels_delta_displacement/sample_000075.npy,labels_absolute/sample_000075.npy,starts/sample_000075.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000076,images/sample_000076.png,arrays/sample_000076.npy,labels_delta_displacement/sample_000076.npy,labels_absolute/sample_000076.npy,starts/sample_000076.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1020.96,1285.11,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000077,images/sample_000077.png,arrays/sample_000077.npy,labels_delta_displacement/sample_000077.npy,labels_absolute/sample_000077.npy,starts/sample_000077.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1020.96,1285.11,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000078,images/sample_000078.png,arrays/sample_000078.npy,labels_delta_displacement/sample_000078.npy,labels_absolute/sample_000078.npy,starts/sample_000078.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,35.12,238.65,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000079,images/sample_000079.png,arrays/sample_000079.npy,labels_delta_displacement/sample_000079.npy,labels_absolute/sample_000079.npy,starts/sample_000079.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,547.22,1475.57,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000080,images/sample_000080.png,arrays/sample_000080.npy,labels_delta_displacement/sample_000080.npy,labels_absolute/sample_000080.npy,starts/sample_000080.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,802.47,1277.31,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000081,images/sample_000081.png,arrays/sample_000081.npy,labels_delta_displacement/sample_000081.npy,labels_absolute/sample_000081.npy,starts/sample_000081.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,445.64,1653.04,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000082,images/sample_000082.png,arrays/sample_000082.npy,labels_delta_displacement/sample_000082.npy,labels_absolute/sample_000082.npy,starts/sample_000082.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,16.32,123.01,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000083,images/sample_000083.png,arrays/sample_000083.npy,labels_delta_displacement/sample_000083.npy,labels_absolute/sample_000083.npy,starts/sample_000083.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,580.69,19.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000084,images/sample_000084.png,arrays/sample_000084.npy,labels_delta_displacement/sample_000084.npy,labels_absolute/sample_000084.npy,starts/sample_000084.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1925.7,1023.83,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000085,images/sample_000085.png,arrays/sample_000085.npy,labels_delta_displacement/sample_000085.npy,labels_absolute/sample_000085.npy,starts/sample_000085.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1397.79,332.17,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000086,images/sample_000086.png,arrays/sample_000086.npy,labels_delta_displacement/sample_000086.npy,labels_absolute/sample_000086.npy,starts/sample_000086.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,401.9,399.75,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000087,images/sample_000087.png,arrays/sample_000087.npy,labels_delta_displacement/sample_000087.npy,labels_absolute/sample_000087.npy,starts/sample_000087.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1601.15,1295.18,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000088,images/sample_000088.png,arrays/sample_000088.npy,labels_delta_displacement/sample_000088.npy,labels_absolute/sample_000088.npy,starts/sample_000088.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,709.76,184.88,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000089,images/sample_000089.png,arrays/sample_000089.npy,labels_delta_displacement/sample_000089.npy,labels_absolute/sample_000089.npy,starts/sample_000089.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,780.18,1585.92,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000090,images/sample_000090.png,arrays/sample_000090.npy,labels_delta_displacement/sample_000090.npy,labels_absolute/sample_000090.npy,starts/sample_000090.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2903.46,1369.93,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000091,images/sample_000091.png,arrays/sample_000091.npy,labels_delta_displacement/sample_000091.npy,labels_absolute/sample_000091.npy,starts/sample_000091.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000092,images/sample_000092.png,arrays/sample_000092.npy,labels_delta_displacement/sample_000092.npy,labels_absolute/sample_000092.npy,starts/sample_000092.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1045.43,1298.8,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000093,images/sample_000093.png,arrays/sample_000093.npy,labels_delta_displacement/sample_000093.npy,labels_absolute/sample_000093.npy,starts/sample_000093.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000094,images/sample_000094.png,arrays/sample_000094.npy,labels_delta_displacement/sample_000094.npy,labels_absolute/sample_000094.npy,starts/sample_000094.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,7.93,994.65,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000095,images/sample_000095.png,arrays/sample_000095.npy,labels_delta_displacement/sample_000095.npy,labels_absolute/sample_000095.npy,starts/sample_000095.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1151.1,1374.29,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000096,images/sample_000096.png,arrays/sample_000096.npy,labels_delta_displacement/sample_000096.npy,labels_absolute/sample_000096.npy,starts/sample_000096.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,481.98,1596.73,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000097,images/sample_000097.png,arrays/sample_000097.npy,labels_delta_displacement/sample_000097.npy,labels_absolute/sample_000097.npy,starts/sample_000097.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,514.57,1752.38,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000098,images/sample_000098.png,arrays/sample_000098.npy,labels_delta_displacement/sample_000098.npy,labels_absolute/sample_000098.npy,starts/sample_000098.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000099,images/sample_000099.png,arrays/sample_000099.npy,labels_delta_displacement/sample_000099.npy,labels_absolute/sample_000099.npy,starts/sample_000099.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,580.69,19.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000100,images/sample_000100.png,arrays/sample_000100.npy,labels_delta_displacement/sample_000100.npy,labels_absolute/sample_000100.npy,starts/sample_000100.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,612.87,1579.13,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000101,images/sample_000101.png,arrays/sample_000101.npy,labels_delta_displacement/sample_000101.npy,labels_absolute/sample_000101.npy,starts/sample_000101.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2022.41,1776.78,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000102,images/sample_000102.png,arrays/sample_000102.npy,labels_delta_displacement/sample_000102.npy,labels_absolute/sample_000102.npy,starts/sample_000102.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1770.35,525.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000103,images/sample_000103.png,arrays/sample_000103.npy,labels_delta_displacement/sample_000103.npy,labels_absolute/sample_000103.npy,starts/sample_000103.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2846.09,1780.81,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000104,images/sample_000104.png,arrays/sample_000104.npy,labels_delta_displacement/sample_000104.npy,labels_absolute/sample_000104.npy,starts/sample_000104.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,992.26,1475.66,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000105,images/sample_000105.png,arrays/sample_000105.npy,labels_delta_displacement/sample_000105.npy,labels_absolute/sample_000105.npy,starts/sample_000105.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2417.39,1027.2,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000106,images/sample_000106.png,arrays/sample_000106.npy,labels_delta_displacement/sample_000106.npy,labels_absolute/sample_000106.npy,starts/sample_000106.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,792.49,136.76,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000107,images/sample_000107.png,arrays/sample_000107.npy,labels_delta_displacement/sample_000107.npy,labels_absolute/sample_000107.npy,starts/sample_000107.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,560.24,1546.95,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000108,images/sample_000108.png,arrays/sample_000108.npy,labels_delta_displacement/sample_000108.npy,labels_absolute/sample_000108.npy,starts/sample_000108.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2270.11,933.22,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000109,images/sample_000109.png,arrays/sample_000109.npy,labels_delta_displacement/sample_000109.npy,labels_absolute/sample_000109.npy,starts/sample_000109.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,683.45,150.95,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000110,images/sample_000110.png,arrays/sample_000110.npy,labels_delta_displacement/sample_000110.npy,labels_absolute/sample_000110.npy,starts/sample_000110.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,741.25,336.32,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000111,images/sample_000111.png,arrays/sample_000111.npy,labels_delta_displacement/sample_000111.npy,labels_absolute/sample_000111.npy,starts/sample_000111.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,246.77,1508.63,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000112,images/sample_000112.png,arrays/sample_000112.npy,labels_delta_displacement/sample_000112.npy,labels_absolute/sample_000112.npy,starts/sample_000112.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,526.98,98.47,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000113,images/sample_000113.png,arrays/sample_000113.npy,labels_delta_displacement/sample_000113.npy,labels_absolute/sample_000113.npy,starts/sample_000113.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,303.27,1680.57,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000114,images/sample_000114.png,arrays/sample_000114.npy,labels_delta_displacement/sample_000114.npy,labels_absolute/sample_000114.npy,starts/sample_000114.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,481.98,1596.73,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000115,images/sample_000115.png,arrays/sample_000115.npy,labels_delta_displacement/sample_000115.npy,labels_absolute/sample_000115.npy,starts/sample_000115.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,501.75,1675.21,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000116,images/sample_000116.png,arrays/sample_000116.npy,labels_delta_displacement/sample_000116.npy,labels_absolute/sample_000116.npy,starts/sample_000116.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,470.9,1565.38,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000117,images/sample_000117.png,arrays/sample_000117.npy,labels_delta_displacement/sample_000117.npy,labels_absolute/sample_000117.npy,starts/sample_000117.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,1637.34,1499.07,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000118,images/sample_000118.png,arrays/sample_000118.npy,labels_delta_displacement/sample_000118.npy,labels_absolute/sample_000118.npy,starts/sample_000118.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,611.68,1613.47,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000119,images/sample_000119.png,arrays/sample_000119.npy,labels_delta_displacement/sample_000119.npy,labels_absolute/sample_000119.npy,starts/sample_000119.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,2846.09,1780.81,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000120,images/sample_000120.png,arrays/sample_000120.npy,labels_delta_displacement/sample_000120.npy,labels_absolute/sample_000120.npy,starts/sample_000120.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,514.8,297.25,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000121,images/sample_000121.png,arrays/sample_000121.npy,labels_delta_displacement/sample_000121.npy,labels_absolute/sample_000121.npy,starts/sample_000121.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,654.17,206.73,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
sample_000122,images/sample_000122.png,arrays/sample_000122.npy,labels_delta_displacement/sample_000122.npy,labels_absolute/sample_000122.npy,starts/sample_000122.npy,GASF_dx_GASF_dy_start_heatmap_neg11,delta_displacement_xy,"[-1,1]",True,118.59,612.5,False,-34.42000000000007,34.38999999999987,-34.8599999999999,33.629999999999995,2.32,2953.0,7.41,1783.03,valid,
